,id,name,no_alle,no_activity,no_reise,no_bi,no_gg,x,y,prazision,typ,noten,region0,region1,region2,Region2shortcut,region3,geometry
696,700.0,Atzelsdorf,1.0,0.0,0.0,0.0,1.0,48.498,16.553,1.0,gemeinde,,Niederösterreich,Niederösterreich,Südostniederösterreich,SONÖ,Südostniederösterreich,POINT (16.553 48.498)
697,701.0,Obermarkesdorf,1.0,0.0,0.0,0.0,1.0,48.739,15.899,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (15.899 48.739)
698,702.0,Ebersberg,1.0,0.0,0.0,1.0,0.0,48.086,11.973,1.0,gemeinde,,Ausland,Bayern,Bayern,Ba,Bayern,POINT (11.973 48.086)
699,703.0,Großrußbach,0.0,0.0,0.0,0.0,0.0,48.505,16.415,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (16.415 48.505)
700,704.0,Hollabrunn,0.0,0.0,0.0,0.0,0.0,48.563,16.078,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (16.078 48.563)
701,705.0,Břeclav,0.0,0.0,0.0,0.0,0.0,48.757,16.888,1.0,gemeinde,,Mähren,Mähren,Südostmähren,SOM,Südostmähren,POINT (16.888 48.757)
702,706.0,Nepomuk,0.0,0.0,0.0,0.0,0.0,49.488,13.588,1.0,gemeinde,,Böhmen,Böhmen,Südwestböhmen,SWB,Südwestböhmen,POINT (13.588 49.488)
703,706.0,Gniezno,0.0,0.0,0.0,0.0,0.0,52.535,17.598,1.0,gemeinde,,Ausland,Pollen,Grosspolen,GP,,POINT (17.598 52.535)
704,706.0,Ostrów Lednicki,0.0,0.0,0.0,0.0,0.0,52.526,17.379,1.0,gemeinde,,Ausland,Pollen,Grosspolen,GP,,POINT (17.379 52.526)
705,706.0,Plock,0.0,0.0,0.0,0.0,0.0,52.535,19.717,1.0,gemeinde,,Ausland,Pollen,Grosspolen,GP,,POINT (19.717 52.535)
706,706.0,Poznań,0.0,0.0,0.0,0.0,0.0,52.415,16.93,1.0,gemeinde,,Ausland,Pollen,Grosspolen,GP,,POINT (16.93 52.415)
707,706.0,Wloclawek,0.0,0.0,0.0,0.0,0.0,52.685,18.986,1.0,gemeinde,,Ausland,Pollen,Grosspolen,GP,,POINT (18.986 52.685)
708,706.0,Trenčín,0.0,0.0,0.0,0.0,0.0,48.893,18.033,1.0,gemeinde,,Ungarn,Ungarn,Westungarn,WU,Westungarn,POINT (18.033 48.893)
709,708.0,Konin,0.0,0.0,0.0,0.0,0.0,52.222,18.253,1.0,gemeinde,,Ausland,Pollen,Grosspolen,GP,,POINT (18.253 52.222)
710,709.0,Skulsk,0.0,0.0,0.0,0.0,0.0,52.482,18.331,1.0,gemeinde,,Ausland,Pollen,Grosspolen,GP,,POINT (18.331 52.482)
711,709.0,Pottendorf,4.0,1.0,1.0,2.0,0.0,47.91,16.388,1.0,gemeinde,,Niederösterreich,Niederösterreich,Südostniederösterreich,SONÖ,Südostniederösterreich,POINT (16.388 47.91)
712,709.0,Drchkov,1.0,0.0,0.0,0.0,1.0,50.266,14.076,1.0,gemeinde,,Böhmen,Mittelböhmen,Mittelböhmen,MB,,POINT (14.076 50.266)
713,709.0,Wildendürnbach,1.0,0.0,0.0,0.0,1.0,48.768,16.498,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (16.498 48.768)
714,709.0,Temritz,1.0,0.0,0.0,1.0,0.0,51.196,14.395,1.0,gemeinde,,Bautzenland,Bautzenland,Bautzenland,BAU,Bautzenland,POINT (14.395 51.196)
715,709.0,Martinice (Hrušovany nad Jevišovkou),2.0,0.0,0.0,1.0,1.0,48.83,16.403,1.0,gemeinde,,Mähren,Mähren,Znaimer Teil,ZT,Znaimer Teil,POINT (16.403 48.83)
716,709.0,Vršovice u Loun,3.0,0.0,0.0,1.0,2.0,50.368,13.842,1.0,gemeinde,,Böhmen,Böhmen,Nordwestböhmen,NWB,Nordwestböhmen,POINT (13.842 50.368)
717,709.0,Pichel (Dürnstein),5.0,0.0,0.0,0.0,5.0,48.407,15.525,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordwestniederösterreich,NWNÖ,Nordwestniederösterreich,POINT (15.525 48.407)
718,709.0,Svitavy ,1.0,0.0,0.0,0.0,1.0,49.756,16.468,1.0,gemeinde,,Mähren,Mähren,Brünner Teil,BT,Brünner Teil,POINT (16.468 49.756)
719,709.0,Brugga,1.0,0.0,0.0,0.0,1.0,46.847,14.461,1.0,region,,Kärnten,Kärnten,Ostkärnten,OK,Ostkärnten,POINT (14.461 46.847)
720,709.0,Töscheldorf,1.0,0.0,0.0,0.0,1.0,46.883,14.462,1.0,gemeinde,,Kärnten,Kärnten,Ostkärnten,OK,Ostkärnten,POINT (14.462 46.883)
721,709.0,Hochosterwitz,1.0,0.0,0.0,0.0,1.0,46.756,14.452,1.0,gemeinde,,Kärnten,Kärnten,Ostkärnten,OK,Ostkärnten,POINT (14.452 46.756)
