id,geometry,travel,stay,diff,centroid
8463b5dffffffff,"POLYGON ((13.65997409655821 50.66518605233077, 13.46900656663771 50.5440240408617, 13.28710078929065 50.63269959860503, 13.29598227612516 50.84165688094384, 13.48615322608459 50.96259016488773, 13.66823719488018 50.87479647210252, 13.65997409655821 50.66518605233077))",0,0,0,POINT (13.4776804883872 50.753640435778)
84525bbffffffff,"POLYGON ((14.60790341511673 51.06400559912964, 14.41671245150563 50.94175072891074, 14.23268932705062 51.02997157647489, 14.23970140771233 51.23955061360481, 14.43009817580858 51.3615622364124, 14.61427498452137 51.27423962045227, 14.60790341511673 51.06400559912964))",0,0,0,POINT (14.42350916486948 51.15199818462796)
84525d9ffffffff,"POLYGON ((16.50237296844979 51.23770277786417, 16.30981362384843 51.11318198338991, 16.12111785773893 51.20248505739858, 16.12486275615961 51.41537858237201, 16.31663316373241 51.53964236332865, 16.50544556911226 51.45127123923521, 16.50237296844979 51.23770277786417))",0,0,0,POINT (16.31333610111221 51.32676768695025)
845243dffffffff,"POLYGON ((17.26167111606615 50.65974552064717, 17.06731247182905 50.53426380916512, 16.87616851133302 50.62612144587602, 16.87926499505743 50.84251674639435, 17.07283435047852 50.96775321011312, 17.26409450200896 50.87684137429973, 17.26167111606615 50.65974552064717))",0,0,0,POINT (17.07019304549709 50.75136599620225)
8452f1bffffffff,"POLYGON ((13.7446137633915 44.77624737534306, 13.5426020889354 44.65604591249826, 13.3551539369665 44.76319758917279, 13.36941064530161 44.98970431206141, 13.5706175181454 45.10984721920369, 13.75837071728989 45.00354456547047, 13.7446137633915 44.77624737534306))",0,0,0,POINT (13.55673070193001 44.88323314505489)
8463a65ffffffff,"POLYGON ((14.05648240501439 51.3266657746253, 13.86641005091546 51.20509513942405, 13.68415825534554 51.29200359345548, 13.6918192896352 51.49959574370557, 13.88109854685837 51.62091918979479, 14.06350777998887 51.53489915492196, 14.05648240501439 51.3266657746253))",0,0,0,POINT (13.87385433421212 51.41334653556047)
8452ea7ffffffff,"POLYGON ((12.74887132614185 47.39842251220503, 12.55281781318292 47.2785317601805, 12.37014959176329 47.37665086649758, 12.38327079415833 47.59380657277617, 12.57851930382677 47.71356071371608, 12.76144967383246 47.61629785530267, 12.74887132614185 47.39842251220503))",0,0,0,POINT (12.56577492377528 47.49635173021615)
84525e3ffffffff,"POLYGON ((15.32703555642221 49.84891216898853, 15.1326549704289 49.72575532323479, 14.94547917948813 49.81850381057098, 14.95251374544898 50.03350100454329, 15.1460952369508 50.15644348822862, 15.33343922643233 50.06460494577119, 15.32703555642221 49.84891216898853))",2037,0,-2037,POINT (15.1394879287923 49.94143875374053)
8452e61ffffffff,"POLYGON ((15.31700187491776 44.82939111804495, 15.11313807570422 44.70738922866614, 14.9217803931644 44.81596145170236, 14.9340028793923 45.04566332532778, 15.13706186181681 45.16760311124317, 15.32870141216102 45.05990584100475, 15.31700187491776 44.82939111804495))",0,0,0,POINT (15.12523240614586 44.93779187529974)
8452083ffffffff,"POLYGON ((17.7620921201056 46.31565201765764, 17.55860130104153 46.19023260270779, 17.36257375699117 46.29660794366151, 17.36982540917439 46.52747280757402, 17.57251651174966 46.6527769294132, 17.7687538574568 46.54733410586488, 17.7620921201056 46.31565201765764))",0,0,0,POINT (17.56570326807086 46.42183035746018)
8452eadffffffff,"POLYGON ((13.30168878305381 47.1017595630601, 13.10435997814633 46.98130085850691, 12.9199255911521 47.08085966314019, 12.93255750830138 47.30001602301993, 13.12908017514457 47.42034535831039, 13.31377513885785 47.32164988324504, 13.30168878305381 47.1017595630601))",0,0,0,POINT (13.11683088604474 47.20112934990703)
845251bffffffff,"POLYGON ((16.66543575562767 49.62846777382828, 16.46939826534792 49.50371642804458, 16.27867121389752 49.59838677772732, 16.28382930425408 49.81687715737198, 16.47907022159896 49.94141473440727, 16.66994762456098 49.84767761936669, 16.66543575562767 49.62846777382828))",91,0,-91,POINT (16.47435568820915 49.72291232323632)
8463b59ffffffff,"POLYGON ((13.85876411574206 50.99616719610453, 13.66823719488018 50.87479647210252, 13.48615322608459 50.96259016488773, 13.49442627021384 51.17087087221623, 13.68415825534554 51.29200359345548, 13.86641005091546 51.20509513942405, 13.85876411574206 50.99616719610453))",0,0,0,POINT (13.67629807052149 51.08373642536949)
8463a2dffffffff,"POLYGON ((13.51037928334171 51.58541622589843, 13.32144061631331 51.46452804021303, 13.14097863397987 51.55014964964175, 13.14929202756052 51.75578221820778, 13.33743909896149 51.87641955723107, 13.5180622754578 51.79167658654627, 13.51037928334171 51.58541622589843))",0,0,0,POINT (13.32953624596362 51.6708107886388)
8452531ffffffff,"POLYGON ((15.67028826739182 48.56689038524892, 15.47302160556701 48.44341950938274, 15.2837503843942 48.54058419897924, 15.29155248949763 48.76031005054762, 15.48801625021179 48.88360153754108, 15.6774788294733 48.78734862313457, 15.67028826739182 48.56689038524892))",716,0,-716,POINT (15.4806392618263 48.66384303316478)
8452ec7ffffffff,"POLYGON ((14.48614774101003 47.82980914168475, 14.28871684856632 47.70783840408867, 14.10179581471288 47.80623464564674, 14.11207689010542 48.02571610869995, 14.30870190420404 48.14753283427027, 14.49584976329159 48.05002423360331, 14.48614774101003 47.82980914168475))",0,0,0,POINT (14.29882527876234 47.92800494538982)
8452e83ffffffff,"POLYGON ((13.75072097723608 48.43717976915485, 13.55530519001992 48.31597181234219, 13.37088165619502 48.41177437756946, 13.38164708591484 48.62790853527816, 13.57625826610752 48.748947273807, 13.76090663140903 48.65402304688897, 13.75072097723608 48.43717976915485))",41,216,175,POINT (13.56589091201861 48.53277909581303)
84525adffffffff,"POLYGON ((14.74373810658044 49.48014284620668, 14.54921618014766 49.35768813349729, 14.36317960836297 49.45109120336109, 14.37147683423002 49.6660518967313, 14.56519744386396 49.7883047327512, 14.75142011804493 49.69580059432241, 14.74373810658044 49.48014284620668))",578,0,-578,POINT (14.55731788256523 49.57332957275199)
8452eddffffffff,"POLYGON ((14.89849653844466 48.51446194271655, 14.70191906920175 48.39190611750399, 14.51455524080846 48.48852170489978, 14.52356183456283 48.70679696383501, 14.71933513076746 48.82917755745052, 14.90690402021046 48.73346014953162, 14.89849653844466 48.51446194271655))",208,1680,1472,POINT (14.71074293833984 48.61086907413333)
8452089ffffffff,"POLYGON ((18.35427724930477 45.99386803318765, 18.14971865246765 45.86786058058715, 17.95217854570478 45.97586228376481, 17.95898727884977 46.20893443506161, 18.16274884830314 46.33483607885604, 18.36049692487219 46.22777411226762, 18.35427724930477 45.99386803318765))",0,0,0,POINT (18.15638395365646 46.10167423738849)
8452e9bffffffff,"POLYGON ((13.98394617469834 49.4222391283954, 13.79015030061195 49.30068008734853, 13.60606423631224 49.39358458645845, 13.61557230349978 49.60716421383571, 13.80856634016638 49.72852590168674, 13.99285211526151 49.63650712796886, 13.98394617469834 49.4222391283954))",41,0,-41,POINT (13.79946530522758 49.51493090912479)
8452503ffffffff,"POLYGON ((16.44709879342274 48.62006232803838, 16.24921380641353 48.49566288938954, 16.05808101331586 48.5933824397906, 16.06465396905389 48.81457785079753, 16.26173812125976 48.93879361956456, 16.45304818723239 48.84199974476843, 16.44709879342274 48.62006232803838))",1406,2496,1090,POINT (16.25560083870106 48.71756616189687)
8463b43ffffffff,"POLYGON ((13.46012997968294 50.33374342255342, 13.26873604779015 50.2127989198719, 13.08701879646501 50.30235277563809, 13.09650488495469 50.51197446257178, 13.28710078929065 50.63269959860503, 13.46900656663771 50.5440240408617, 13.46012997968294 50.33374342255342))",38,0,-38,POINT (13.27801919297007 50.42307945189918)
8452425ffffffff,"POLYGON ((17.05335319092292 49.65876114842477, 16.85706607609169 49.53354034332185, 16.66543575562767 49.62846777382828, 16.66994762456098 49.84767761936669, 16.86543971073372 49.97268217254278, 17.05721296824871 49.87869506669134, 17.05335319092292 49.65876114842477))",151,0,-151,POINT (16.86137643878504 49.75346081673675)
84520b5ffffffff,"POLYGON ((16.75279190166896 45.92263112420632, 16.54942690716322 45.79853640438016, 16.35541223766498 45.90514469584412, 16.36452564612126 46.13493924895676, 16.5670873459525 46.2589336891758, 16.76133711358799 46.15323648066535, 16.75279190166896 45.92263112420632))",0,0,0,POINT (16.55839595809513 46.02905052790397)
8452435ffffffff,"POLYGON ((16.87616851133302 50.62612144587602, 16.68202806541034 50.5011082805534, 16.49177717086237 50.59273116756513, 16.49554087938155 50.80843024303496, 16.68889027642637 50.93320091645379, 16.87926499505743 50.84251674639435, 16.87616851133302 50.62612144587602))",0,0,0,POINT (16.68557689053116 50.71750921230679)
8452e3dffffffff,"POLYGON ((14.38807847235495 45.81958054310378, 14.18706865133691 45.69824929134128, 13.99873718287357 45.80283205201246, 14.01114066211899 46.02787806141894, 14.21134376813535 46.14911669973046, 14.39994826979085 46.04540441599047, 14.38807847235495 45.81958054310378))",0,0,0,POINT (14.19932851516726 45.92398373686372)
8452e6bffffffff,"POLYGON ((15.53217947593076 45.18230322656909, 15.32870141216102 45.05990584100475, 15.13706186181681 45.16760311124317, 15.148627878464 45.39681784497484, 15.35130075534914 45.51914125038326, 15.54321101623034 45.41232657041772, 15.53217947593076 45.18230322656909))",0,0,0,POINT (15.34013387596653 45.28982424005518)
8452cd5ffffffff,"POLYGON ((11.86597015974678 48.31188138705807, 11.67281148579674 48.19285628355167, 11.49347399880756 48.28733153889196, 11.50703772910655 48.49998711454533, 11.69939490626565 48.61885246200637, 11.87898786520802 48.52522388108079, 11.86597015974678 48.31188138705807))",0,0,0,POINT (11.6862015413979 48.40616169150896)
8463b35ffffffff,"POLYGON ((11.60864798886471 50.17888053957767, 11.41934183036044 50.06008692563136, 11.24268763253569 50.14852475094836, 11.25511680718098 50.35491060377868, 11.44362776736916 50.47349649985135, 11.62050269074392 50.38590582790081, 11.60864798886471 50.17888053957767))",0,0,0,POINT (11.43157641448682 50.26710937456943)
8452e57ffffffff,"POLYGON ((15.59438502097225 46.5532518719807, 15.39334306395807 46.43029773063689, 15.20255834460333 46.53377296909186, 15.21257523361022 46.75930751956784, 15.4128111851903 46.88214355660008, 15.60383437759885 46.77956557408795, 15.59438502097225 46.5532518719807))",0,0,0,POINT (15.40320520133296 46.65653544661411)
8452c55ffffffff,"POLYGON ((13.05223620079094 46.09594204216009, 12.8534460039751 45.97603626529473, 12.66883273938327 46.07846506300322, 12.68272196384701 46.29995057916148, 12.88070640350711 46.41975764405507, 13.06560551450139 46.31818024089169, 13.05223620079094 46.09594204216009))",0,0,0,POINT (12.86718837544459 46.19819282998854)
8452c3bffffffff,"POLYGON ((11.73971716254211 46.3645239835709, 11.54328669430101 46.24601734796035, 11.36250895517203 46.34636654802436, 11.37786202196241 46.56439181811001, 11.57348995651303 46.68279427090085, 11.75456548578101 46.58327784365644, 11.73971716254211 46.3645239835709))",0,0,0,POINT (11.55849096654555 46.46469683413769)
8452c69ffffffff,"POLYGON ((12.96720496204493 44.75024025789045, 12.76622129358846 44.63091932132342, 12.58079348586345 44.73737440374156, 12.59603165406823 44.96231649172804, 12.79621169531555 45.08158056221413, 12.98195543139633 44.97596196537062, 12.96720496204493 44.75024025789045))",0,0,0,POINT (12.78133175755207 44.8565321138571)
8452717ffffffff,"POLYGON ((18.81061624908201 49.46153320864855, 18.61272996434016 49.3341816695613, 18.41689424762305 49.43138513991549, 18.41882614834413 49.65497005599996, 18.6159252724529 49.78210370572239, 18.81187772677528 49.68587240377683, 18.81061624908201 49.46153320864855))",0,0,0,POINT (18.61446261171904 49.55850287632709)
8452e27ffffffff,"POLYGON ((13.96006632244776 45.12413173786396, 13.75837071728989 45.00354456547047, 13.5706175181454 45.10984721920369, 13.58426366008328 45.33588323818391, 13.78515360103078 45.45640047488491, 13.97320127150058 45.35095419153753, 13.96006632244776 45.12413173786396))",0,0,0,POINT (13.77188360559575 45.23026388923539)
8452513ffffffff,"POLYGON ((16.27867121389752 49.59838677772732, 16.08290152013985 49.47410146546051, 15.89308983959867 49.56851595094277, 15.89888816456631 49.7862914293493, 16.0938599401135 49.91036542030447, 16.28382930425408 49.81687715737198, 16.27867121389752 49.59838677772732))",404,0,-404,POINT (16.08850008256124 49.69257740085125)
8452721ffffffff,"POLYGON ((18.59283189498091 47.74406419357346, 18.39154875729476 47.61724484119684, 18.19475384476442 47.71984878661871, 18.19907841600468 47.9483152041992, 18.39956754639505 48.07497062624382, 18.59652424002113 47.97332596659059, 18.59283189498091 47.74406419357346))",0,0,0,POINT (18.39570115637313 47.84645230029775)
845241dffffffff,"POLYGON ((18.03832669619797 51.38103963696003, 17.84498894082715 51.25464673896507, 17.65275876499918 51.34483041963937, 17.65377881213361 51.56044838802701, 17.84633538157518 51.68657254306056, 18.03865109203417 51.59734912478212, 18.03832669619797 51.38103963696003))",0,0,0,POINT (17.84578203722917 51.47097678809533)
8452e37ffffffff,"POLYGON ((13.82351831185271 46.13126654987802, 13.62376962247436 46.01047545023795, 13.43714013385124 46.11354210396403, 13.44998322195208 46.33653806949602, 13.64892519336242 46.45722790213128, 13.83582893141438 46.35502541758341, 13.82351831185271 46.13126654987802))",0,0,0,POINT (13.63646476440547 46.23415221906343)
8452c5bffffffff,"POLYGON ((13.47497613027803 46.78072307611107, 13.27684083951629 46.66014412419092, 13.09166623924836 46.76086381262319, 13.10435997814633 46.98130085850691, 13.30168878305381 47.1017595630601, 13.48712843005862 47.00190371560121, 13.47497613027803 46.78072307611107))",0,0,0,POINT (13.28937776350507 46.88125631250102)
84520e9ffffffff,"POLYGON ((18.52524896901257 44.94043203333597, 18.31856933695065 44.81466336838325, 18.1200104357441 44.92619117918738, 18.12789877301151 45.16256012059557, 18.33378307751942 45.28825884853857, 18.53257265806815 45.1776615197774, 18.52524896901257 44.94043203333597))",0,0,0,POINT (18.3263327260517 45.05177640772681)
8463b4bffffffff,"POLYGON ((13.83460070982143 50.36534732805268, 13.64283514957539 50.2439635220784, 13.46012997968294 50.33374342255342, 13.46900656663771 50.5440240408617, 13.65997409655821 50.66518605233077, 13.84286100538476 50.57629087871864, 13.83460070982143 50.36534732805268))",149,576,427,POINT (13.65150725262052 50.45490757142028)
8452587ffffffff,"POLYGON ((14.9659163217016 50.46146035369933, 14.77313287978232 50.33873981519478, 14.58751991009994 50.42920358863566, 14.594527590022 50.64148514651988, 14.78651414979169 50.76397640058082, 14.97228785759575 50.67441705716768, 14.9659163217016 50.46146035369933))",121,0,-121,POINT (14.77993175303843 50.55169884513782)
8452c2bffffffff,"POLYGON ((11.86062303373981 45.38043720383981, 11.66233522043954 45.26210450524967, 11.48039981650361 45.36556151363502, 11.4964336500047 45.58652767193174, 11.69391951448895 45.70478537733227, 11.87617168922449 45.6021542930865, 11.86062303373981 45.38043720383981))",0,0,0,POINT (11.67823317827811 45.48372755391476)
8452e1bffffffff,"POLYGON ((15.23185245102081 47.20848454281188, 15.03242264253927 47.08577644069258, 14.84306445328319 47.18683758849858, 14.85290497313833 47.40971286057979, 15.05152866132789 47.53228346027795, 15.24111603227377 47.4321185737714, 15.23185245102081 47.20848454281188))",5,0,-5,POINT (15.04209872790001 47.30934855303171)
8452ccbffffffff,"POLYGON ((12.40888476918056 48.0262830813029, 12.21444056295553 47.9066741121943, 12.03329681843452 48.00253038535199, 12.04634161882389 48.21714339943421, 12.23998235960675 48.33659886973334, 12.4213797922801 48.24159679411341, 12.40888476918056 48.0262830813029))",0,0,0,POINT (12.2273138677509 48.12194490962157)
8452547ffffffff,"POLYGON ((17.21304985721649 47.99957307174613, 17.01328337599074 47.87435982036308, 16.81979691546588 47.97480029121167, 16.82589609749086 48.19952028354659, 17.02486273820543 48.32456599763361, 17.21852811575289 48.22506152033724, 17.21304985721649 47.99957307174613))",140,984,844,POINT (17.01920568234149 48.09980072096496)
845240dffffffff,"POLYGON ((18.22853995237436 50.41517481233836, 18.03301412503357 50.28850265642242, 17.83937094452323 50.3820339453972, 17.84114708066933 50.60127574578738, 18.0358870403233 50.72770485637693, 18.22963475762753 50.63513706343724, 18.22853995237436 50.41517481233836))",0,0,0,POINT (18.03457685367029 50.50846648869366)
8452c0bffffffff,"POLYGON ((12.66883273938327 46.07846506300322, 12.47054594910905 45.95899714028589, 12.28695523247894 46.06110988307857, 12.30135798556456 46.28184775041363, 12.49883978581455 46.40121820983634, 12.68272196384701 46.29995057916148, 12.66883273938327 46.07846506300322))",0,0,0,POINT (12.48480247555411 46.18040125658633)
84525c7ffffffff,"POLYGON ((15.90977980627378 50.21977940541133, 15.71560515025438 50.09592470063172, 15.52732593282798 50.18800189825411, 15.53306939279974 50.40301469415054, 15.726447856435 50.52664240266608, 15.91487702149987 50.43548607892393, 15.90977980627378 50.21977940541133))",148,2496,2348,POINT (15.72114090971224 50.31162911238594)
8452ec1ffffffff,"POLYGON ((14.87185898030942 47.85354945424942, 14.67404123359986 47.73112566411191, 14.48614774101003 47.82980914168475, 14.49584976329159 48.05002423360331, 14.69286189891003 48.17229216454805, 14.88097566790639 48.07450300672102, 14.87185898030942 47.85354945424942))",15,0,-15,POINT (14.68356981819544 47.95203078946809)
8452eb1ffffffff,"POLYGON ((12.99246216213278 48.38654361624962, 12.79790262081029 48.26621817206564, 12.61548759528882 48.36148570050091, 12.62739267021752 48.57621514644902, 12.8211482823984 48.69637523880375, 13.00380075696001 48.6019731773828, 12.99246216213278 48.38654361624962))",0,0,0,POINT (12.80963026121367 48.4816112808135)
8463a6dffffffff,"POLYGON ((14.43009817580858 51.3615622364124, 14.23970140771233 51.23955061360481, 14.05648240501439 51.3266657746253, 14.06350777998887 51.53489915492196, 14.25311186402377 51.65666089850063, 14.43648117418519 51.57044063126304, 14.43009817580858 51.3615622364124))",0,0,0,POINT (14.24650836808826 51.44844778905349)
8452591ffffffff,"POLYGON ((15.1811014781661 51.43206746177631, 14.99010480406706 51.30916451660867, 14.80497994607325 51.39669533595996, 14.81071394224718 51.60622256129818, 15.0009193377477 51.72887013485599, 15.18617994292495 51.64224736527548, 15.1811014781661 51.43206746177631))",0,0,0,POINT (14.99561721089214 51.51936477340996)
84520d3ffffffff,"POLYGON ((18.5800066867118 47.05215708013277, 18.37735192740351 46.92553070618444, 18.18006310310269 47.03036160152028, 18.18524849177065 47.26086764333945, 18.38710798236828 47.38735249621108, 18.58457551301655 47.28347537029393, 18.5800066867118 47.05215708013277))",0,0,0,POINT (18.38237648254096 47.1567796262355)
8463b63ffffffff,"POLYGON ((12.68384012495092 49.64037477180977, 12.49205581462764 49.520326271795, 12.31175608151377 49.61138750110985, 12.32302310709222 49.82163466965059, 12.51400755715255 49.94148498267251, 12.69452279708974 49.85128802277058, 12.68384012495092 49.64037477180977))",0,0,0,POINT (12.50313068135968 49.73122679103705)
8452539ffffffff,"POLYGON ((16.05808101331586 48.5933824397906, 15.86049619279825 48.46944898986496, 15.67028826739182 48.56689038524892, 15.6774788294733 48.78734862313457, 15.87426168244207 48.9111005594267, 16.06465396905389 48.81457785079753, 16.05808101331586 48.5933824397906))",663,936,273,POINT (15.86750153646593 48.69060996738538)
84520d7ffffffff,"POLYGON ((18.37203200610116 46.69361032534944, 18.16881552613629 46.5673411368039, 17.97171750636056 46.67311892963118, 17.97764333509097 46.90422161081935, 18.18006310310269 47.03036160152028, 18.37735192740351 46.92553070618444, 18.37203200610116 46.69361032534944))",0,0,0,POINT (18.17458619963337 46.79918455751496)
8452c53ffffffff,"POLYGON ((13.09166623924836 46.76086381262319, 12.8940011945054 46.64072646873439, 12.7098377635859 46.74114272298254, 12.72306651754444 46.96084109716719, 12.9199255911521 47.08085966314019, 13.10435997814633 46.98130085850691, 13.09166623924836 46.76086381262319))",0,0,0,POINT (12.907073874987 46.8610951589527)
845273dffffffff,"POLYGON ((18.60304934240293 48.42976319264947, 18.40315031099497 48.30279568496069, 18.20688299657604 48.40317886646369, 18.2103677141849 48.62956810135378, 18.40947457735663 48.75635002756823, 18.60588698990624 48.65693056970625, 18.60304934240293 48.42976319264947))",0,0,0,POINT (18.40645184976128 48.52992345510527)
8463b17ffffffff,"POLYGON ((12.20826845063323 51.15565160172898, 12.02005201582889 51.03624041466778, 11.84276482198788 51.12212652930769, 11.85350051511783 51.32656821858772, 12.04092463078185 51.44574513062259, 12.21840328096232 51.36071605914935, 12.20826845063323 51.15565160172898))",0,0,0,POINT (12.03057995076859 51.24131926927995)
8452e53ffffffff,"POLYGON ((15.80443814720285 46.90286308952712, 15.60383437759885 46.77956557408795, 15.4128111851903 46.88214355660008, 15.4221626634219 47.10711771851646, 15.62196095050577 47.23028569052263, 15.81321134883961 47.12861142106215, 15.80443814720285 46.90286308952712))",269,720,451,POINT (15.61302578764715 47.00524495023404)
8452c59ffffffff,"POLYGON ((13.64892519336242 46.45722790213128, 13.44998322195208 46.33653806949602, 13.26407678956765 46.43842708538324, 13.27684083951629 46.66014412419092, 13.47497613027803 46.78072307611107, 13.66115216714835 46.67969818348165, 13.64892519336242 46.45722790213128))",2,0,-2,POINT (13.46259481085029 46.55893314308177)
8463a67ffffffff,"POLYGON ((13.88109854685837 51.62091918979479, 13.6918192896352 51.49959574370557, 13.51037928334171 51.58541622589843, 13.5180622754578 51.79167658654627, 13.70655010682976 51.91274648606111, 13.88814427757563 51.82781099295615, 13.88109854685837 51.62091918979479))",0,0,0,POINT (13.69928272159003 51.7065107288015)
8452c29ffffffff,"POLYGON ((12.02797060168698 45.05371002790107, 11.82888088561488 44.9353121010445, 11.6462248363717 45.0399207177981, 11.66233522043954 45.26210450524967, 11.86062303373981 45.38043720383981, 12.04360058359513 45.27665378280379, 12.02797060168698 45.05371002790107))",0,0,0,POINT (11.84485970873081 45.15815495551605)
84520a3ffffffff,"POLYGON ((16.93902291062514 45.58371631539753, 16.73485541097804 45.45953216875667, 16.54017837966752 45.56739621028162, 16.54942690716322 45.79853640438016, 16.75279190166896 45.92263112420632, 16.94770908088232 45.81567777820992, 16.93902291062514 45.58371631539753))",0,0,0,POINT (16.74396528234285 45.69139469706798)
8452439ffffffff,"POLYGON ((17.45786572736959 51.00254701202407, 17.26409450200896 50.87684137429973, 17.07283435047852 50.96775321011312, 17.07523861481681 51.18342283476481, 17.26822338673428 51.30887292336786, 17.45958833763347 51.21891063353568, 17.45786572736959 51.00254701202407))",0,0,0,POINT (17.26627783445528 51.09321803294653)
8463b3bffffffff,"POLYGON ((12.00933960219046 50.83051071284603, 11.82074569792138 50.7112970260011, 11.64365976023608 50.79803706764487, 11.65496438819855 51.00313834560109, 11.84276482198788 51.12212652930769, 12.02005201582889 51.03624041466778, 12.00933960219046 50.83051071284603))",0,0,0,POINT (11.8318469444931 50.9170354047149)
84525ddffffffff,"POLYGON ((16.30606365623263 50.89888765010472, 16.11295207642731 50.77457941870976, 15.92438405845996 50.86481096364577, 15.92879783321991 51.07842392950904, 16.12111785773893 51.20248505739858, 16.30981362384843 51.11318198338991, 16.30606365623263 50.89888765010472))",0,0,0,POINT (16.11714830847666 50.98888452314841)
84525c5ffffffff,"POLYGON ((16.0938599401135 49.91036542030447, 15.89888816456631 49.7862914293493, 15.7098386597691 49.87953197374048, 15.71560515025438 50.09592470063172, 15.90977980627378 50.21977940541133, 16.09898307304854 50.1274625041541, 16.0938599401135 49.91036542030447))",192,0,-192,POINT (15.90445083872017 50.00338023444247)
8452c11ffffffff,"POLYGON ((12.32951598283283 46.72155837476453, 12.1328389395894 46.60229471724897, 11.95072544347421 46.70210935521213, 11.96500468505751 46.9203449601537, 12.16087735648035 47.03949271381374, 12.34327325904782 46.94052295111225, 12.32951598283283 46.72155837476453))",0,0,0,POINT (12.14696374244877 46.82119113787979)
8452533ffffffff,"POLYGON ((15.48801625021179 48.88360153754108, 15.29155248949763 48.76031005054762, 15.10303116882429 48.85629453419892, 15.11078443174866 49.07466256244804, 15.30644586745902 49.19776614016927, 15.49515437184684 49.1026915910852, 15.48801625021179 48.88360153754108))",184,0,-184,POINT (15.29911706149137 48.97937182071627)
84525d3ffffffff,"POLYGON ((15.93695583510451 51.50353850618703, 15.74542619211278 51.37973156123274, 15.55843592464176 51.46768103425197, 15.56285242986729 51.67851749564216, 15.75359297953098 51.80206342283415, 15.94070405845471 51.71503543757508, 15.93695583510451 51.50353850618703))",0,0,0,POINT (15.74961815114398 51.59125047810928)
8452c89ffffffff,"POLYGON ((11.65922371755766 47.97893950830726, 11.46576039508167 47.86019174432449, 11.28668820463099 47.95550881007549, 11.30081207378748 48.16873376485216, 11.49347399880756 48.28733153889196, 11.67281148579674 48.19285628355167, 11.65922371755766 47.97893950830726))",0,0,0,POINT (11.47971521379489 48.07406531520183)
845255dffffffff,"POLYGON ((17.62119442668449 48.7012490669367, 17.42251952415234 48.57543079857745, 17.22868692292806 48.67399360609303, 17.23337178035959 48.8974297181031, 17.4312504436472 49.02305765315909, 17.62523854829848 48.92544196296213, 17.62119442668449 48.7012490669367))",38,312,274,POINT (17.42701675120818 48.7995904721101)
8452e91ffffffff,"POLYGON ((13.780619836115 49.08577643044956, 13.5864086567246 48.96447304135813, 13.40253284928148 49.05825884445952, 13.41265594428213 49.27246859399791, 13.60606423631224 49.39358458645845, 13.79015030061195 49.30068008734853, 13.780619836115 49.08577643044956))",77,0,-77,POINT (13.59634350262324 49.17935318583237)
8452e39ffffffff,"POLYGON ((14.60058880081088 46.16709389203957, 14.39994826979085 46.04540441599047, 14.21134376813535 46.14911669973046, 14.2231157528243 46.37364365680854, 14.42294938091341 46.49522923152691, 14.61181606556953 46.39239417820727, 14.60058880081088 46.16709389203957))",7,0,-7,POINT (14.41157144165487 46.27062214359032)
8452e31ffffffff,"POLYGON ((14.21134376813535 46.14911669973046, 14.01114066211899 46.02787806141894, 13.82351831185271 46.13126654987802, 13.83582893141438 46.35502541758341, 14.03522512924924 46.47616148182176, 14.2231157528243 46.37364365680854, 14.21134376813535 46.14911669973046))",6,0,-6,POINT (14.0233028728318 46.25232268909299)
8452407ffffffff,"POLYGON ((17.64825435889768 50.69360583264084, 17.4536958028434 50.56765215160785, 17.26167111606615 50.65974552064717, 17.26409450200896 50.87684137429973, 17.45786572736959 51.00254701202407, 17.64999889917129 50.91140660586706, 17.64825435889768 50.69360583264084))",0,0,0,POINT (17.4559023199438 50.78545997476776)
8452511ffffffff,"POLYGON ((16.46419589999444 49.28383018884057, 16.26762762187309 49.1593417789289, 16.07706228351892 49.25494073291966, 16.08290152013985 49.47410146546051, 16.27867121389752 49.59838677772732, 16.46939826534792 49.50371642804458, 16.46419589999444 49.28383018884057))",785,0,-785,POINT (16.27327132156643 49.3792072584045)
8452567ffffffff,"POLYGON ((16.40601964272705 47.27435717762462, 16.20553852297893 47.15025918105029, 16.0133601694297 47.25224267864093, 16.02145194927141 47.47740960185108, 16.22112932809258 47.60136491488383, 16.41351676465995 47.5002983366481, 16.40601964272705 47.27435717762462))",304,0,-304,POINT (16.21346454441428 47.37613842141608)
845251dffffffff,"POLYGON ((16.65041557921971 48.96668276590463, 16.45304818723239 48.84199974476843, 16.26173812125976 48.93879361956456, 16.26762762187309 49.1593417789289, 16.46419589999444 49.28383018884057, 16.65567181689896 49.18796709449299, 16.65041557921971 48.96668276590463))",1059,14016,12957,POINT (16.45874655048705 49.06325684677999)
84525cbffffffff,"POLYGON ((16.49177717086237 50.59273116756513, 16.29787298027153 50.46818316112368, 16.10852713665561 50.55957227814176, 16.11295207642731 50.77457941870976, 16.30606365623263 50.89888765010472, 16.49554087938155 50.80843024303496, 16.49177717086237 50.59273116756513))",0,0,0,POINT (16.30208412906135 50.68388717978632)
8452093ffffffff,"POLYGON ((17.59124489573929 47.34166280488699, 17.38987906930438 47.2161434850827, 17.19499413439918 47.3190655097708, 17.20128497325566 47.54657098095009, 17.40185123570782 47.67194219457298, 17.59692434208563 47.56995845893565, 17.59124489573929 47.34166280488699))",0,0,0,POINT (17.39600344291176 47.44437726526777)
