,activity,locality,traveling,domestic,date,day,month,year,period
4200,False,Linz,False,True,1262-12-21,21,12,1262,3
4201,False,Linz,False,True,1262-12-22,22,12,1262,3
4202,False,Linz,False,True,1262-12-23,23,12,1262,3
4203,False,Linz,False,True,1262-12-24,24,12,1262,3
4204,False,Linz,False,True,1262-12-25,25,12,1262,3
4205,False,Linz,False,True,1262-12-26,26,12,1262,3
4206,False,Linz,True,True,1262-12-27,27,12,1262,3
4207,False,False,True,True,1262-12-28,28,12,1262,3
4208,False,False,True,True,1262-12-29,29,12,1262,3
4209,False,False,True,True,1262-12-30,30,12,1262,3
4210,False,False,True,True,1262-12-31,31,12,1262,3
4211,False,False,True,True,1263-01-01,1,1,1263,3
4212,False,False,True,True,1263-01-02,2,1,1263,3
4213,False,False,True,True,1263-01-03,3,1,1263,3
4214,False,False,True,True,1263-01-04,4,1,1263,3
4215,False,False,True,True,1263-01-05,5,1,1263,3
4216,False,False,True,True,1263-01-06,6,1,1263,3
4217,False,Hradec Králové,False,True,1263-01-07,7,1,1263,3
4218,False,Hradec Králové,False,True,1263-01-08,8,1,1263,3
4219,False,Hradec Králové,False,True,1263-01-09,9,1,1263,3
4220,False,Hradec Králové,False,True,1263-01-10,10,1,1263,3
4221,False,Hradec Králové,False,True,1263-01-11,11,1,1263,3
4222,False,Hradec Králové,False,True,1263-01-12,12,1,1263,3
4223,False,Hradec Králové,False,True,1263-01-13,13,1,1263,3
4224,False,Hradec Králové,False,True,1263-01-14,14,1,1263,3
4225,False,Hradec Králové,False,True,1263-01-15,15,1,1263,3
4226,False,Hradec Králové,False,True,1263-01-16,16,1,1263,3
4227,False,Hradec Králové,False,True,1263-01-17,17,1,1263,3
4228,False,Hradec Králové,False,True,1263-01-18,18,1,1263,3
4229,False,Hradec Králové,False,True,1263-01-19,19,1,1263,3
4230,False,Hradec Králové,False,True,1263-01-20,20,1,1263,3
4231,False,Hradec Králové,False,True,1263-01-21,21,1,1263,3
4232,False,Hradec Králové,False,True,1263-01-22,22,1,1263,3
4233,False,Hradec Králové,False,True,1263-01-23,23,1,1263,3
4234,False,Hradec Králové,False,True,1263-01-24,24,1,1263,3
4235,False,Hradec Králové,False,True,1263-01-25,25,1,1263,3
4236,False,Hradec Králové,False,True,1263-01-26,26,1,1263,3
4237,False,Hradec Králové,False,True,1263-01-27,27,1,1263,3
4238,False,Hradec Králové,False,True,1263-01-28,28,1,1263,3
4239,False,Hradec Králové,False,True,1263-01-29,29,1,1263,3
4240,False,Hradec Králové,False,True,1263-01-30,30,1,1263,3
4241,False,Hradec Králové,False,True,1263-01-31,31,1,1263,3
4242,False,Hradec Králové,False,True,1263-02-01,1,2,1263,3
4243,True,Hradec Králové,False,False,1263-02-02,2,2,1263,3
4244,False,Hradec Králové,False,False,1263-02-03,3,2,1263,3
4245,False,Hradec Králové,False,False,1263-02-04,4,2,1263,3
4246,False,Hradec Králové,False,False,1263-02-05,5,2,1263,3
4247,False,Hradec Králové,False,False,1263-02-06,6,2,1263,3
4248,False,Hradec Králové,False,False,1263-02-07,7,2,1263,3
4249,False,Hradec Králové,False,False,1263-02-08,8,2,1263,3
4250,False,Hradec Králové,False,False,1263-02-09,9,2,1263,3
4251,False,Hradec Králové,False,False,1263-02-10,10,2,1263,3
4252,False,Hradec Králové,False,False,1263-02-11,11,2,1263,3
4253,False,Hradec Králové,False,False,1263-02-12,12,2,1263,3
4254,False,Hradec Králové,False,False,1263-02-13,13,2,1263,3
4255,False,Hradec Králové,False,False,1263-02-14,14,2,1263,3
4256,False,Hradec Králové,False,False,1263-02-15,15,2,1263,3
4257,False,Hradec Králové,False,False,1263-02-16,16,2,1263,3
4258,False,Hradec Králové,False,False,1263-02-17,17,2,1263,3
4259,False,Hradec Králové,False,False,1263-02-18,18,2,1263,3
4260,False,Hradec Králové,False,False,1263-02-19,19,2,1263,3
4261,False,Hradec Králové,False,False,1263-02-20,20,2,1263,3
4262,False,Hradec Králové,False,False,1263-02-21,21,2,1263,3
4263,False,Hradec Králové,False,False,1263-02-22,22,2,1263,3
4264,False,Hradec Králové,False,False,1263-02-23,23,2,1263,3
4265,False,Hradec Králové,False,False,1263-02-24,24,2,1263,3
4266,False,Hradec Králové,False,False,1263-02-25,25,2,1263,3
4267,False,Hradec Králové,False,False,1263-02-26,26,2,1263,3
4268,False,Hradec Králové,False,False,1263-02-27,27,2,1263,3
4269,False,Hradec Králové,False,False,1263-02-28,28,2,1263,3
4270,False,Hradec Králové,False,False,1263-03-01,1,3,1263,3
4271,False,Hradec Králové,False,False,1263-03-02,2,3,1263,3
4272,False,Hradec Králové,False,False,1263-03-03,3,3,1263,3
4273,False,Hradec Králové,False,False,1263-03-04,4,3,1263,3
4274,False,Hradec Králové,False,False,1263-03-05,5,3,1263,3
4275,False,Hradec Králové,False,False,1263-03-06,6,3,1263,3
4276,False,Hradec Králové,False,False,1263-03-07,7,3,1263,3
4277,False,Hradec Králové,False,False,1263-03-08,8,3,1263,3
4278,False,Hradec Králové,False,False,1263-03-09,9,3,1263,3
4279,False,Hradec Králové,False,False,1263-03-10,10,3,1263,3
4280,False,Hradec Králové,False,False,1263-03-11,11,3,1263,3
4281,False,Hradec Králové,False,False,1263-03-12,12,3,1263,3
4282,False,Hradec Králové,False,False,1263-03-13,13,3,1263,3
4283,False,Hradec Králové,False,False,1263-03-14,14,3,1263,3
4284,False,Hradec Králové,False,False,1263-03-15,15,3,1263,3
4285,False,Hradec Králové,False,False,1263-03-16,16,3,1263,3
4286,False,Hradec Králové,False,False,1263-03-17,17,3,1263,3
4287,False,Hradec Králové,False,False,1263-03-18,18,3,1263,3
4288,False,Hradec Králové,False,False,1263-03-19,19,3,1263,3
4289,False,Hradec Králové,False,False,1263-03-20,20,3,1263,3
4290,False,Hradec Králové,False,False,1263-03-21,21,3,1263,3
4291,False,Hradec Králové,False,False,1263-03-22,22,3,1263,3
4292,False,Hradec Králové,False,False,1263-03-23,23,3,1263,3
4293,False,Hradec Králové,False,False,1263-03-24,24,3,1263,3
4294,True,Hradec Králové,False,True,1263-03-25,25,3,1263,3
4295,False,Hradec Králové,False,True,1263-03-26,26,3,1263,3
4296,False,Hradec Králové,False,True,1263-03-27,27,3,1263,3
4297,False,Hradec Králové,False,True,1263-03-28,28,3,1263,3
4298,False,Hradec Králové,False,True,1263-03-29,29,3,1263,3
4299,False,Hradec Králové,False,True,1263-03-30,30,3,1263,3
4300,False,Hradec Králové,False,True,1263-03-31,31,3,1263,3
4301,False,Hradec Králové,False,True,1263-04-01,1,4,1263,3
4302,False,Hradec Králové,False,True,1263-04-02,2,4,1263,3
4303,False,Hradec Králové,False,True,1263-04-03,3,4,1263,3
4304,False,Hradec Králové,False,True,1263-04-04,4,4,1263,3
4305,False,Hradec Králové,False,True,1263-04-05,5,4,1263,3
4306,False,Hradec Králové,False,True,1263-04-06,6,4,1263,3
4307,False,Hradec Králové,False,True,1263-04-07,7,4,1263,3
4308,False,Hradec Králové,False,True,1263-04-08,8,4,1263,3
4309,False,Hradec Králové,False,True,1263-04-09,9,4,1263,3
4310,False,Hradec Králové,False,True,1263-04-10,10,4,1263,3
4311,False,Hradec Králové,False,True,1263-04-11,11,4,1263,3
4312,False,Hradec Králové,False,True,1263-04-12,12,4,1263,3
4313,False,Hradec Králové,False,True,1263-04-13,13,4,1263,3
4314,False,Hradec Králové,False,True,1263-04-14,14,4,1263,3
4315,False,Hradec Králové,False,True,1263-04-15,15,4,1263,3
4316,False,Hradec Králové,False,True,1263-04-16,16,4,1263,3
4317,False,Hradec Králové,False,True,1263-04-17,17,4,1263,3
4318,False,Hradec Králové,False,True,1263-04-18,18,4,1263,3
4319,False,Hradec Králové,False,True,1263-04-19,19,4,1263,3
4320,False,Hradec Králové,False,True,1263-04-20,20,4,1263,3
4321,False,Hradec Králové,False,True,1263-04-21,21,4,1263,3
4322,False,Hradec Králové,False,True,1263-04-22,22,4,1263,3
4323,False,Hradec Králové,False,True,1263-04-23,23,4,1263,3
4324,False,Hradec Králové,False,True,1263-04-24,24,4,1263,3
4325,False,Hradec Králové,False,True,1263-04-25,25,4,1263,3
4326,False,Hradec Králové,False,True,1263-04-26,26,4,1263,3
4327,False,Hradec Králové,False,True,1263-04-27,27,4,1263,3
4328,False,Hradec Králové,False,True,1263-04-28,28,4,1263,3
4329,False,Hradec Králové,False,True,1263-04-29,29,4,1263,3
4330,False,Hradec Králové,False,True,1263-04-30,30,4,1263,3
4331,False,Hradec Králové,False,True,1263-05-01,1,5,1263,3
4332,False,Hradec Králové,False,True,1263-05-02,2,5,1263,3
4333,False,Hradec Králové,False,True,1263-05-03,3,5,1263,3
4334,False,Hradec Králové,False,True,1263-05-04,4,5,1263,3
4335,False,Hradec Králové,False,True,1263-05-05,5,5,1263,3
4336,False,Hradec Králové,False,True,1263-05-06,6,5,1263,3
4337,False,Hradec Králové,False,True,1263-05-07,7,5,1263,3
4338,False,Hradec Králové,False,True,1263-05-08,8,5,1263,3
4339,False,Hradec Králové,True,True,1263-05-09,9,5,1263,3
4340,False,False,True,True,1263-05-10,10,5,1263,3
4341,False,False,True,True,1263-05-11,11,5,1263,3
4342,False,False,True,True,1263-05-12,12,5,1263,3
4343,False,False,True,True,1263-05-13,13,5,1263,3
4344,False,False,True,True,1263-05-14,14,5,1263,3
4345,False,False,True,True,1263-05-15,15,5,1263,3
4346,False,False,True,True,1263-05-16,16,5,1263,3
4347,False,False,True,True,1263-05-17,17,5,1263,3
4348,False,Plasy,False,True,1263-05-18,18,5,1263,3
4349,False,Plasy,False,True,1263-05-19,19,5,1263,3
4350,False,Plasy,False,True,1263-05-20,20,5,1263,3
4351,False,Plasy,False,True,1263-05-21,21,5,1263,3
4352,False,Plasy,False,True,1263-05-22,22,5,1263,3
4353,False,Plasy,False,True,1263-05-23,23,5,1263,3
4354,False,Plasy,False,True,1263-05-24,24,5,1263,3
4355,False,Plasy,False,True,1263-05-25,25,5,1263,3
4356,False,Plasy,False,True,1263-05-26,26,5,1263,3
4357,False,Plasy,False,True,1263-05-27,27,5,1263,3
4358,False,Plasy,False,True,1263-05-28,28,5,1263,3
4359,False,Plasy,False,True,1263-05-29,29,5,1263,3
4360,False,Plasy,False,True,1263-05-30,30,5,1263,3
4361,False,Plasy,False,True,1263-05-31,31,5,1263,3
4362,False,Plasy,False,True,1263-06-01,1,6,1263,3
4363,False,Plasy,False,True,1263-06-02,2,6,1263,3
4364,False,Plasy,False,True,1263-06-03,3,6,1263,3
4365,False,Plasy,False,True,1263-06-04,4,6,1263,3
4366,False,Plasy,False,True,1263-06-05,5,6,1263,3
4367,False,Plasy,False,True,1263-06-06,6,6,1263,3
4368,False,Plasy,False,True,1263-06-07,7,6,1263,3
4369,False,Plasy,False,True,1263-06-08,8,6,1263,3
4370,False,Plasy,False,True,1263-06-09,9,6,1263,3
4371,False,Plasy,False,True,1263-06-10,10,6,1263,3
4372,False,Plasy,False,True,1263-06-11,11,6,1263,3
4373,False,Plasy,False,True,1263-06-12,12,6,1263,3
4374,False,Plasy,False,True,1263-06-13,13,6,1263,3
4375,False,Plasy,False,True,1263-06-14,14,6,1263,3
4376,False,Plasy,False,True,1263-06-15,15,6,1263,3
4377,False,Plasy,False,True,1263-06-16,16,6,1263,3
4378,False,Plasy,False,True,1263-06-17,17,6,1263,3
4379,False,Plasy,False,True,1263-06-18,18,6,1263,3
4380,False,Plasy,False,True,1263-06-19,19,6,1263,3
4381,False,Plasy,False,True,1263-06-20,20,6,1263,3
4382,False,Plasy,False,True,1263-06-21,21,6,1263,3
4383,False,Plasy,False,True,1263-06-22,22,6,1263,3
4384,False,Plasy,False,True,1263-06-23,23,6,1263,3
4385,False,Plasy,False,True,1263-06-24,24,6,1263,3
4386,False,Plasy,False,True,1263-06-25,25,6,1263,3
4387,False,Plasy,False,True,1263-06-26,26,6,1263,3
4388,False,Plasy,False,True,1263-06-27,27,6,1263,3
4389,False,Plasy,False,True,1263-06-28,28,6,1263,3
4390,False,Plasy,False,True,1263-06-29,29,6,1263,3
4391,False,Plasy,False,True,1263-06-30,30,6,1263,3
4392,False,Plasy,False,True,1263-07-01,1,7,1263,3
4393,True,Plasy,False,True,1263-07-02,2,7,1263,3
4394,False,Plasy,False,True,1263-07-03,3,7,1263,3
4395,False,Plasy,False,True,1263-07-04,4,7,1263,3
4396,False,Plasy,False,True,1263-07-05,5,7,1263,3
4397,False,Plasy,True,True,1263-07-06,6,7,1263,3
4398,False,False,True,True,1263-07-07,7,7,1263,3
4399,False,False,True,True,1263-07-08,8,7,1263,3
4400,False,False,True,True,1263-07-09,9,7,1263,3
4401,False,False,True,True,1263-07-10,10,7,1263,3
4402,False,False,True,True,1263-07-11,11,7,1263,3
4403,False,False,True,True,1263-07-12,12,7,1263,3
4404,False,False,True,True,1263-07-13,13,7,1263,3
4405,False,False,True,True,1263-07-14,14,7,1263,3
4406,False,False,True,True,1263-07-15,15,7,1263,3
4407,False,False,True,True,1263-07-16,16,7,1263,3
4408,False,False,True,True,1263-07-17,17,7,1263,3
4409,False,False,True,True,1263-07-18,18,7,1263,3
4410,False,False,True,True,1263-07-19,19,7,1263,3
4411,False,False,True,True,1263-07-20,20,7,1263,3
4412,False,False,True,True,1263-07-21,21,7,1263,3
4413,False,Wiener Neustadt,False,True,1263-07-22,22,7,1263,3
4414,False,Wiener Neustadt,False,True,1263-07-23,23,7,1263,3
4415,False,Wiener Neustadt,False,True,1263-07-24,24,7,1263,3
4416,True,Wiener Neustadt,False,False,1263-07-25,25,7,1263,3
4417,True,Wiener Neustadt,False,True,1263-07-26,26,7,1263,3
4418,False,Wiener Neustadt,False,True,1263-07-27,27,7,1263,3
4419,False,Wiener Neustadt,False,True,1263-07-28,28,7,1263,3
4420,False,Wiener Neustadt,False,True,1263-07-29,29,7,1263,3
4421,False,Wiener Neustadt,False,True,1263-07-30,30,7,1263,3
4422,False,Wiener Neustadt,False,True,1263-07-31,31,7,1263,3
4423,False,Wiener Neustadt,False,True,1263-08-01,1,8,1263,3
4424,False,Wiener Neustadt,False,True,1263-08-02,2,8,1263,3
4425,False,Wiener Neustadt,False,True,1263-08-03,3,8,1263,3
4426,False,Wiener Neustadt,False,True,1263-08-04,4,8,1263,3
4427,False,Wiener Neustadt,False,True,1263-08-05,5,8,1263,3
4428,False,Wiener Neustadt,False,True,1263-08-06,6,8,1263,3
4429,False,Wiener Neustadt,False,True,1263-08-07,7,8,1263,3
4430,False,Wiener Neustadt,False,True,1263-08-08,8,8,1263,3
4431,False,Wiener Neustadt,False,True,1263-08-09,9,8,1263,3
4432,False,Wiener Neustadt,False,True,1263-08-10,10,8,1263,3
4433,False,Wiener Neustadt,False,True,1263-08-11,11,8,1263,3
4434,False,Wiener Neustadt,False,True,1263-08-12,12,8,1263,3
4435,False,Wiener Neustadt,False,True,1263-08-13,13,8,1263,3
4436,False,Wiener Neustadt,True,True,1263-08-14,14,8,1263,3
4437,False,False,True,True,1263-08-15,15,8,1263,3
4438,False,False,True,True,1263-08-16,16,8,1263,3
4439,False,False,True,True,1263-08-17,17,8,1263,3
4440,False,False,True,True,1263-08-18,18,8,1263,3
4441,False,False,True,True,1263-08-19,19,8,1263,3
4442,False,False,True,True,1263-08-20,20,8,1263,3
4443,False,False,True,True,1263-08-21,21,8,1263,3
4444,False,False,True,True,1263-08-22,22,8,1263,3
4445,False,False,True,True,1263-08-23,23,8,1263,3
4446,False,False,True,True,1263-08-24,24,8,1263,3
4447,False,Písek,False,True,1263-08-25,25,8,1263,3
4448,False,Písek,False,True,1263-08-26,26,8,1263,3
4449,False,Písek,False,True,1263-08-27,27,8,1263,3
4450,False,Písek,False,True,1263-08-28,28,8,1263,3
4451,False,Písek,False,True,1263-08-29,29,8,1263,3
4452,False,Písek,False,True,1263-08-30,30,8,1263,3
4453,False,Písek,False,True,1263-08-31,31,8,1263,3
4454,False,Písek,False,True,1263-09-01,1,9,1263,3
4455,False,Písek,False,True,1263-09-02,2,9,1263,3
4456,False,Písek,False,True,1263-09-03,3,9,1263,3
4457,False,Písek,False,True,1263-09-04,4,9,1263,3
4458,False,Písek,False,True,1263-09-05,5,9,1263,3
4459,False,Písek,False,True,1263-09-06,6,9,1263,3
4460,False,Písek,False,True,1263-09-07,7,9,1263,3
4461,False,Písek,False,True,1263-09-08,8,9,1263,3
4462,False,Písek,False,True,1263-09-09,9,9,1263,3
4463,False,Písek,False,True,1263-09-10,10,9,1263,3
4464,False,Písek,False,True,1263-09-11,11,9,1263,3
4465,False,Písek,False,True,1263-09-12,12,9,1263,3
4466,True,Písek,False,True,1263-09-13,13,9,1263,3
4467,False,Písek,False,True,1263-09-14,14,9,1263,3
4468,False,Písek,False,True,1263-09-15,15,9,1263,3
4469,False,Písek,False,True,1263-09-16,16,9,1263,3
4470,False,Písek,False,True,1263-09-17,17,9,1263,3
4471,False,Písek,False,True,1263-09-18,18,9,1263,3
4472,False,Písek,False,True,1263-09-19,19,9,1263,3
4473,False,Písek,False,True,1263-09-20,20,9,1263,3
4474,False,Písek,False,True,1263-09-21,21,9,1263,3
4475,False,Písek,False,True,1263-09-22,22,9,1263,3
4476,False,Písek,False,True,1263-09-23,23,9,1263,3
4477,False,Písek,False,True,1263-09-24,24,9,1263,3
4478,False,Písek,False,True,1263-09-25,25,9,1263,3
4479,False,Písek,False,True,1263-09-26,26,9,1263,3
4480,False,Písek,False,True,1263-09-27,27,9,1263,3
4481,False,Písek,False,True,1263-09-28,28,9,1263,3
4482,False,Písek,False,True,1263-09-29,29,9,1263,3
4483,False,Písek,False,True,1263-09-30,30,9,1263,3
4484,False,Písek,False,True,1263-10-01,1,10,1263,3
4485,False,Písek,False,True,1263-10-02,2,10,1263,3
4486,False,Písek,False,True,1263-10-03,3,10,1263,3
4487,False,Písek,False,True,1263-10-04,4,10,1263,3
4488,False,Písek,False,True,1263-10-05,5,10,1263,3
4489,False,Písek,False,True,1263-10-06,6,10,1263,3
4490,False,Písek,False,True,1263-10-07,7,10,1263,3
4491,False,Písek,False,True,1263-10-08,8,10,1263,3
4492,False,Písek,False,True,1263-10-09,9,10,1263,3
4493,False,Písek,False,True,1263-10-10,10,10,1263,3
4494,False,Písek,False,True,1263-10-11,11,10,1263,3
4495,False,Písek,False,True,1263-10-12,12,10,1263,3
4496,False,Písek,False,True,1263-10-13,13,10,1263,3
4497,False,Písek,False,True,1263-10-14,14,10,1263,3
4498,False,Písek,False,True,1263-10-15,15,10,1263,3
4499,False,Písek,False,True,1263-10-16,16,10,1263,3
4500,False,Písek,False,True,1263-10-17,17,10,1263,3
4501,False,Písek,False,True,1263-10-18,18,10,1263,3
4502,False,Písek,False,True,1263-10-19,19,10,1263,3
4503,False,Písek,False,True,1263-10-20,20,10,1263,3
4504,False,Písek,False,True,1263-10-21,21,10,1263,3
4505,False,Písek,False,True,1263-10-22,22,10,1263,3
4506,False,Písek,False,True,1263-10-23,23,10,1263,3
4507,False,Písek,False,True,1263-10-24,24,10,1263,3
4508,False,Písek,False,True,1263-10-25,25,10,1263,3
4509,False,Písek,False,True,1263-10-26,26,10,1263,3
4510,False,Písek,False,True,1263-10-27,27,10,1263,3
4511,False,Písek,False,True,1263-10-28,28,10,1263,3
4512,False,Písek,False,True,1263-10-29,29,10,1263,3
4513,False,Písek,False,True,1263-10-30,30,10,1263,3
4514,False,Písek,False,True,1263-10-31,31,10,1263,3
4515,False,Písek,False,True,1263-11-01,1,11,1263,3
4516,False,Písek,False,True,1263-11-02,2,11,1263,3
4517,False,Písek,False,True,1263-11-03,3,11,1263,3
4518,False,Písek,False,True,1263-11-04,4,11,1263,3
4519,False,Písek,False,True,1263-11-05,5,11,1263,3
4520,False,Písek,False,True,1263-11-06,6,11,1263,3
4521,False,Písek,False,True,1263-11-07,7,11,1263,3
4522,False,Písek,False,True,1263-11-08,8,11,1263,3
4523,False,Písek,False,True,1263-11-09,9,11,1263,3
4524,False,Písek,False,True,1263-11-10,10,11,1263,3
4525,False,Písek,False,True,1263-11-11,11,11,1263,3
4526,False,Písek,False,True,1263-11-12,12,11,1263,3
4527,False,Písek,False,True,1263-11-13,13,11,1263,3
4528,False,Písek,False,True,1263-11-14,14,11,1263,3
4529,False,Písek,False,True,1263-11-15,15,11,1263,3
4530,False,Písek,False,True,1263-11-16,16,11,1263,3
4531,False,Písek,True,True,1263-11-17,17,11,1263,3
4532,False,False,True,True,1263-11-18,18,11,1263,3
4533,False,False,True,True,1263-11-19,19,11,1263,3
4534,False,False,True,True,1263-11-20,20,11,1263,3
4535,False,Praha,False,True,1263-11-21,21,11,1263,3
4536,False,Praha,False,True,1263-11-22,22,11,1263,3
4537,False,Praha,False,True,1263-11-23,23,11,1263,3
4538,False,Praha,False,True,1263-11-24,24,11,1263,3
4539,False,Praha,False,True,1263-11-25,25,11,1263,3
4540,False,Praha,False,True,1263-11-26,26,11,1263,3
4541,False,Praha,False,True,1263-11-27,27,11,1263,3
4542,False,Praha,False,True,1263-11-28,28,11,1263,3
4543,False,Praha,False,True,1263-11-29,29,11,1263,3
4544,False,Praha,False,True,1263-11-30,30,11,1263,3
4545,False,Praha,False,True,1263-12-01,1,12,1263,3
4546,False,Praha,False,True,1263-12-02,2,12,1263,3
4547,False,Praha,False,True,1263-12-03,3,12,1263,3
4548,False,Praha,False,True,1263-12-04,4,12,1263,3
4549,False,Praha,False,True,1263-12-05,5,12,1263,3
4550,False,Praha,False,True,1263-12-06,6,12,1263,3
4551,False,Praha,False,True,1263-12-07,7,12,1263,3
4552,False,Praha,False,True,1263-12-08,8,12,1263,3
4553,False,Praha,False,True,1263-12-09,9,12,1263,3
4554,False,Praha,False,True,1263-12-10,10,12,1263,3
4555,False,Praha,False,True,1263-12-11,11,12,1263,3
4556,False,Praha,False,True,1263-12-12,12,12,1263,3
4557,False,Praha,False,True,1263-12-13,13,12,1263,3
4558,False,Praha,False,True,1263-12-14,14,12,1263,3
4559,False,Praha,False,True,1263-12-15,15,12,1263,3
4560,False,Praha,False,True,1263-12-16,16,12,1263,3
4561,False,Praha,False,True,1263-12-17,17,12,1263,3
4562,False,Praha,False,True,1263-12-18,18,12,1263,3
4563,False,Praha,False,True,1263-12-19,19,12,1263,3
4564,False,Praha,False,True,1263-12-20,20,12,1263,3
4565,False,Praha,False,True,1263-12-21,21,12,1263,3
4566,False,Praha,False,True,1263-12-22,22,12,1263,3
4567,False,Praha,False,True,1263-12-23,23,12,1263,3
4568,False,Praha,False,True,1263-12-24,24,12,1263,3
4569,False,Praha,False,True,1263-12-25,25,12,1263,3
4570,False,Praha,False,True,1263-12-26,26,12,1263,3
4571,False,Praha,False,True,1263-12-27,27,12,1263,3
4572,False,Praha,False,True,1263-12-28,28,12,1263,3
4573,False,Praha,False,True,1263-12-29,29,12,1263,3
4574,False,Praha,False,True,1263-12-30,30,12,1263,3
4575,False,Praha,False,True,1263-12-31,31,12,1263,3
4576,False,Praha,False,True,1264-01-01,1,1,1264,3
4577,False,Praha,False,True,1264-01-02,2,1,1264,3
4578,False,Praha,False,True,1264-01-03,3,1,1264,3
4579,False,Praha,False,True,1264-01-04,4,1,1264,3
4580,False,Praha,False,True,1264-01-05,5,1,1264,3
4581,False,Praha,False,True,1264-01-06,6,1,1264,3
4582,False,Praha,False,True,1264-01-07,7,1,1264,3
4583,False,Praha,False,True,1264-01-08,8,1,1264,3
4584,False,Praha,False,True,1264-01-09,9,1,1264,3
4585,False,Praha,False,True,1264-01-10,10,1,1264,3
4586,False,Praha,False,True,1264-01-11,11,1,1264,3
4587,False,Praha,False,True,1264-01-12,12,1,1264,3
4588,False,Praha,False,True,1264-01-13,13,1,1264,3
4589,False,Praha,False,True,1264-01-14,14,1,1264,3
4590,False,Praha,False,True,1264-01-15,15,1,1264,3
4591,False,Praha,False,True,1264-01-16,16,1,1264,3
4592,False,Praha,False,True,1264-01-17,17,1,1264,3
4593,False,Praha,False,True,1264-01-18,18,1,1264,3
4594,False,Praha,False,True,1264-01-19,19,1,1264,3
4595,False,Praha,False,True,1264-01-20,20,1,1264,3
4596,False,Praha,False,True,1264-01-21,21,1,1264,3
4597,False,Praha,False,True,1264-01-22,22,1,1264,3
4598,False,Praha,False,True,1264-01-23,23,1,1264,3
4599,False,Praha,False,True,1264-01-24,24,1,1264,3
4600,True,Praha,False,True,1264-01-25,25,1,1264,3
4601,False,Praha,False,True,1264-01-26,26,1,1264,3
4602,False,Praha,False,True,1264-01-27,27,1,1264,3
4603,False,Praha,False,True,1264-01-28,28,1,1264,3
4604,False,Praha,False,True,1264-01-29,29,1,1264,3
4605,False,Praha,False,True,1264-01-30,30,1,1264,3
4606,False,Praha,False,True,1264-01-31,31,1,1264,3
4607,False,Praha,False,True,1264-02-01,1,2,1264,3
4608,False,Praha,False,True,1264-02-02,2,2,1264,3
4609,False,Praha,False,True,1264-02-03,3,2,1264,3
4610,False,Praha,False,True,1264-02-04,4,2,1264,3
4611,False,Praha,False,True,1264-02-05,5,2,1264,3
4612,False,Praha,False,True,1264-02-06,6,2,1264,3
4613,False,Praha,False,True,1264-02-07,7,2,1264,3
4614,False,Praha,False,True,1264-02-08,8,2,1264,3
4615,False,Praha,False,True,1264-02-09,9,2,1264,3
4616,False,Praha,False,True,1264-02-10,10,2,1264,3
4617,False,Praha,False,True,1264-02-11,11,2,1264,3
4618,False,Praha,False,True,1264-02-12,12,2,1264,3
4619,False,Praha,False,True,1264-02-13,13,2,1264,3
4620,False,Praha,False,True,1264-02-14,14,2,1264,3
4621,False,Praha,True,True,1264-02-15,15,2,1264,3
4622,False,False,True,True,1264-02-16,16,2,1264,3
4623,False,False,True,True,1264-02-17,17,2,1264,3
4624,False,False,True,True,1264-02-18,18,2,1264,3
4625,False,False,True,True,1264-02-19,19,2,1264,3
4626,False,False,True,True,1264-02-20,20,2,1264,3
4627,False,Jihlava,False,True,1264-02-21,21,2,1264,3
4628,False,Jihlava,False,True,1264-02-22,22,2,1264,3
4629,False,Jihlava,False,True,1264-02-23,23,2,1264,3
4630,False,Jihlava,False,True,1264-02-24,24,2,1264,3
4631,False,Jihlava,False,True,1264-02-25,25,2,1264,3
4632,False,Jihlava,False,True,1264-02-26,26,2,1264,3
4633,False,Jihlava,False,True,1264-02-27,27,2,1264,3
4634,False,Jihlava,False,True,1264-02-28,28,2,1264,3
4635,False,Jihlava,False,True,1264-02-29,29,2,1264,3
4636,False,Jihlava,False,True,1264-03-01,1,3,1264,3
4637,False,Jihlava,False,True,1264-03-02,2,3,1264,3
4638,False,Jihlava,False,True,1264-03-03,3,3,1264,3
4639,False,Jihlava,False,True,1264-03-04,4,3,1264,3
4640,False,Jihlava,False,True,1264-03-05,5,3,1264,3
4641,False,Jihlava,False,True,1264-03-06,6,3,1264,3
4642,False,Jihlava,False,True,1264-03-07,7,3,1264,3
4643,False,Jihlava,False,True,1264-03-08,8,3,1264,3
4644,False,Jihlava,False,True,1264-03-09,9,3,1264,3
4645,False,Jihlava,False,True,1264-03-10,10,3,1264,3
4646,False,Jihlava,False,True,1264-03-11,11,3,1264,3
4647,True,Jihlava,True,True,1264-03-12,12,3,1264,3
4648,False,False,True,True,1264-03-13,13,3,1264,3
4649,False,False,True,True,1264-03-14,14,3,1264,3
4650,False,False,True,True,1264-03-15,15,3,1264,3
4651,False,False,True,True,1264-03-16,16,3,1264,3
4652,True,Wien,False,True,1264-03-17,17,3,1264,3
4653,False,Wien,False,True,1264-03-18,18,3,1264,3
4654,False,Wien,False,True,1264-03-19,19,3,1264,3
4655,False,Wien,False,True,1264-03-20,20,3,1264,3
4656,False,Wien,False,True,1264-03-21,21,3,1264,3
4657,False,Wien,False,True,1264-03-22,22,3,1264,3
4658,False,Wien,False,True,1264-03-23,23,3,1264,3
4659,False,Wien,False,True,1264-03-24,24,3,1264,3
